tower_temperature,input_voltage,current_consumption,wind_speed,humidity,connected_users,data_traffic_gb,signal_strength,power_outages_24h,tower_age_years,active_antennas,backup_battery_charge,packet_error_rate,days_since_maintenance,tower_status,tower_type_3G,tower_type_4G,tower_type_5G
30.67,217.81,76.92,0.0,82.63,1411,169.69,-63.11,4,10,3,57.72,4.37,218,0,0,1,0
25.98,201.98,120.0,26.99,50.53,1632,386.6,-61.69,3,14,6,39.5,1.32,253,0,1,0,0
85.0,208.96,59.56,58.09,95.0,3500,428.74,-82.45,2,25,3,100.0,1.87,100,0,0,0,1
15.0,215.83,20.0,22.55,33.81,1008,59.13,-20.0,2,1,3,66.02,13.28,215,0,0,1,0
46.96,207.86,20.0,34.73,73.1,3500,78.07,-20.0,2,3,3,82.01,13.11,265,0,0,1,0
46.42,230.4,20.0,0.0,60.26,1600,102.12,-33.72,2,24,3,100.0,3.84,14,0,1,0,0
42.83,221.02,20.0,4.4,68.79,3500,7.92,-20.0,3,0,12,97.88,14.16,9,0,1,0,0
15.0,209.32,120.0,0.0,10.0,907,54.66,-110.0,2,25,3,14.21,9.07,376,0,0,1,0
47.22,243.87,25.36,0.0,44.07,815,171.72,-20.0,0,5,3,100.0,7.33,117,0,0,0,1
46.22,250.0,42.6,31.1,58.68,584,242.89,-20.0,3,1,9,94.35,1.23,199,0,1,0,0
33.4,227.3,120.0,0.0,51.02,2835,500.0,-21.49,0,2,9,58.99,3.92,222,0,0,0,1
85.0,250.0,120.0,62.2,10.0,3500,55.36,-20.0,10,23,9,100.0,1.34,70,0,1,0,0
48.47,233.44,20.0,0.0,95.0,3500,166.0,-20.0,2,8,12,29.44,16.75,18,0,0,0,1
39.06,180.0,20.0,0.0,37.05,2203,338.07,-26.61,0,13,12,88.7,5.28,151,0,0,1,0
15.0,238.62,112.93,64.32,64.34,374,290.34,-110.0,1,19,12,60.05,2.69,75,0,1,0,0
80.28,180.0,20.0,0.0,78.39,3500,383.08,-20.0,1,8,9,76.43,9.1,98,0,0,1,0
85.0,201.83,20.0,7.61,46.02,3500,161.18,-20.0,4,0,3,73.73,2.27,298,0,1,0,0
36.36,187.72,48.25,10.71,85.87,3500,329.54,-73.83,8,24,6,62.01,12.58,195,0,0,1,0
49.7,201.37,120.0,19.96,75.74,2715,500.0,-91.38,2,23,9,77.92,3.34,146,0,0,1,0
71.66,205.93,58.19,0.0,83.22,820,265.52,-74.09,2,8,9,98.94,5.25,370,0,0,1,0
74.04,184.92,69.76,0.0,20.66,2987,422.6,-74.99,8,25,6,96.47,4.49,35,0,0,0,1
34.66,213.65,120.0,45.01,69.43,3500,500.0,-101.31,2,10,9,0.0,8.69,336,0,1,0,0
15.0,186.36,20.0,40.2,95.0,2125,85.68,-58.14,0,10,6,93.03,0.02,204,0,0,1,0
15.0,250.0,120.0,22.87,17.97,1985,267.12,-20.0,1,11,3,75.11,6.98,42,0,1,0,0
81.69,195.5,31.48,0.0,51.97,3500,18.29,-68.29,5,25,3,81.54,2.83,173,0,0,0,1
69.99,216.8,20.0,0.0,35.06,1446,64.22,-51.15,2,0,3,100.0,6.0,374,0,0,1,0
49.16,180.0,20.0,13.7,55.24,3500,500.0,-89.4,2,0,2,0.0,5.02,281,1,0,1,0
15.0,180.0,100.67,21.83,63.3,474,325.33,-103.03,0,8,6,89.49,5.72,47,0,0,1,0
27.83,180.0,20.0,0.0,70.22,2737,37.1,-54.91,1,13,3,45.5,2.47,413,0,0,1,0
62.77,224.42,20.0,0.0,59.86,1941,283.68,-59.73,3,18,12,90.95,2.94,249,0,0,1,0
24.24,228.0,42.21,0.0,46.8,2569,54.4,-20.0,1,8,3,100.0,0.7,113,0,0,0,1
49.76,201.23,56.98,0.0,10.0,980,187.97,-61.59,2,8,6,85.02,2.77,432,0,0,0,1
15.0,250.0,55.53,16.32,36.24,2648,133.96,-30.63,3,8,12,68.38,11.34,75,0,0,1,0
44.61,212.95,20.0,13.05,69.55,15,164.83,-29.22,0,21,12,100.0,0.35,306,0,0,0,1
15.0,190.59,120.0,0.0,28.78,3500,354.52,-40.6,3,14,3,80.9,3.86,208,0,0,1,0
80.51,180.0,120.0,6.49,95.0,3500,151.72,-89.68,9,22,9,48.63,3.58,157,0,0,1,0
33.36,245.93,120.0,71.57,44.04,245,303.71,-74.73,1,25,9,63.32,4.24,195,0,0,1,0
47.36,183.9,120.0,0.0,72.01,1244,119.76,-86.88,6,25,3,57.95,4.29,138,0,0,1,0
15.0,244.74,120.0,73.53,71.05,3209,50.77,-95.3,4,25,3,43.82,3.9,111,0,0,1,0
70.17,180.5,101.29,0.0,74.56,401,167.22,-39.13,4,6,3,64.7,7.15,178,0,0,1,0
15.0,246.42,115.84,0.0,69.46,3041,345.56,-30.74,1,15,6,55.45,3.96,501,0,0,1,0
33.41,182.69,120.0,0.0,35.08,952,326.09,-74.88,9,22,3,12.29,13.11,225,0,0,1,0
15.0,196.83,120.0,18.32,68.1,3411,56.93,-110.0,6,23,3,49.71,10.73,231,0,0,0,1
17.75,218.31,20.0,0.0,54.16,1000,5.68,-35.93,0,1,3,77.89,9.2,177,0,0,1,0
85.0,195.59,120.0,0.0,25.45,968,500.0,-45.23,4,2,9,75.52,6.26,321,0,1,0,0
15.0,205.79,42.07,9.24,46.31,2317,120.12,-42.19,2,12,3,90.44,2.99,11,0,0,1,0
25.59,180.0,56.48,0.0,69.45,785,464.69,-92.9,0,7,9,92.97,4.38,380,0,0,1,0
35.11,200.92,20.0,0.0,50.56,775,87.51,-86.54,5,14,12,100.0,1.8,301,0,1,0,0
15.0,201.39,20.0,42.79,10.0,589,184.14,-37.82,8,24,3,64.72,2.31,241,0,0,0,1
75.74,180.0,79.04,0.0,50.27,1408,500.0,-44.98,1,0,12,85.22,5.66,64,0,0,1,0
58.71,180.0,45.43,0.0,13.05,3500,470.51,-69.33,2,16,12,56.28,6.57,121,0,0,1,0
66.82,200.53,88.39,0.0,43.13,1159,500.0,-33.05,1,5,9,92.36,4.1,217,0,0,0,1
25.01,230.59,20.0,0.0,18.37,3500,500.0,-83.34,1,25,9,100.0,8.78,488,0,0,1,0
55.62,214.59,120.0,54.69,40.61,889,273.13,-65.16,7,23,7,32.02,12.49,218,1,0,0,1
40.77,180.0,20.0,45.64,67.3,3500,402.34,-75.69,2,22,12,87.75,1.03,281,0,0,1,0
47.06,223.3,20.0,34.2,10.0,2354,96.76,-20.0,0,0,6,79.93,3.36,118,0,0,0,1
52.02,228.63,46.29,0.0,57.93,2844,165.67,-69.85,5,7,9,77.8,5.77,59,0,0,0,1
55.52,201.25,20.0,0.0,70.57,3500,99.62,-31.92,0,23,6,64.79,5.68,98,0,0,0,1
32.95,225.02,43.83,108.33,41.03,3500,274.62,-33.39,0,13,3,44.45,0.19,174,0,0,1,0
15.0,180.0,20.0,51.67,38.13,3373,500.0,-110.0,13,25,7,0.0,3.36,517,1,0,1,0
85.0,209.4,27.87,0.0,63.02,1501,32.96,-53.8,3,5,9,99.78,2.21,511,0,0,1,0
33.18,180.0,20.0,0.0,10.0,2806,112.87,-42.42,1,19,3,26.47,5.37,156,0,0,1,0
54.81,196.71,20.0,36.72,53.42,381,308.07,-20.0,0,25,3,93.25,7.22,1,0,0,1,0
15.0,236.66,62.85,41.75,20.33,3500,32.48,-20.0,8,4,3,22.81,16.06,79,0,0,1,0
15.0,238.76,20.0,120.0,31.92,3500,148.51,-20.0,0,4,12,24.61,15.89,221,0,0,0,1
60.74,216.28,120.0,0.0,58.4,212,174.14,-110.0,0,18,9,66.95,8.15,15,0,0,1,0
39.28,244.62,80.53,81.58,10.0,3103,435.81,-59.83,0,14,3,59.01,1.55,156,0,0,0,1
15.0,226.9,81.74,42.09,28.18,1633,500.0,-63.57,1,11,12,85.23,5.93,82,0,0,1,0
42.6,180.0,44.67,21.58,55.67,3161,75.55,-75.61,3,8,3,47.03,9.2,348,1,0,1,0
15.0,219.87,120.0,45.85,38.62,2724,116.8,-110.0,3,25,12,36.08,3.87,329,0,0,0,1
54.16,181.86,120.0,13.46,77.84,2561,500.0,-28.22,5,9,3,25.33,3.09,28,0,0,0,1
15.0,246.71,100.17,77.11,43.86,1989,219.04,-20.0,0,18,9,65.39,8.97,124,0,0,0,1
64.9,235.48,120.0,89.25,44.52,1685,43.34,-106.86,5,10,6,21.51,2.15,68,1,0,1,0
46.79,180.0,102.96,0.0,35.32,1157,451.01,-53.22,3,2,9,49.43,0.56,223,0,0,0,1
69.54,213.8,108.38,18.08,44.75,74,334.16,-20.0,1,17,12,87.56,1.88,47,0,0,1,0
16.54,215.01,20.0,39.1,73.62,1277,147.14,-20.0,1,6,0,54.41,7.34,12,1,0,1,0
15.0,204.55,20.0,8.71,49.67,3500,86.32,-20.0,10,17,12,57.99,12.59,127,0,0,1,0
62.52,228.94,20.0,0.0,48.13,2190,125.53,-24.6,5,25,3,100.0,3.94,730,0,0,1,0
67.16,224.69,120.0,0.0,66.45,1916,13.56,-39.74,7,6,6,63.46,5.88,407,0,0,0,1
16.63,189.89,120.0,0.0,95.0,686,261.96,-101.36,0,9,3,30.62,0.92,86,0,0,0,1
61.13,213.27,20.0,0.0,10.0,2975,242.69,-53.33,5,1,9,43.48,4.11,172,0,0,0,1
44.65,228.8,20.0,13.31,53.59,3500,257.84,-30.12,2,12,6,14.02,10.41,312,0,0,1,0
15.0,250.0,120.0,120.0,47.71,2228,128.19,-81.6,3,20,6,28.9,0.21,117,0,0,1,0
18.64,180.0,24.63,0.0,41.92,44,465.24,-76.71,1,3,6,58.78,9.22,2,0,1,0,0
48.57,182.65,35.7,54.07,71.14,2415,500.0,-20.0,4,25,6,62.15,16.75,136,0,0,1,0
15.0,246.63,20.0,49.67,57.93,874,427.45,-20.0,0,7,9,91.39,2.61,15,0,1,0,0
48.73,190.85,120.0,76.99,40.81,1681,302.19,-72.22,0,12,9,55.21,0.0,441,1,0,1,0
49.24,250.0,20.0,31.79,10.0,3500,500.0,-20.0,4,11,6,88.82,9.15,81,0,0,1,0
19.32,250.0,66.29,20.02,20.59,637,60.46,-58.05,6,5,6,64.93,9.39,280,0,1,0,0
70.97,208.28,20.0,20.65,45.03,3500,465.76,-20.0,2,25,12,76.97,10.93,163,0,1,0,0
42.76,221.44,120.0,0.0,54.56,1261,460.95,-20.0,1,4,12,63.95,3.38,147,0,0,1,0
15.0,250.0,20.0,83.21,20.33,3500,157.29,-20.0,1,25,9,67.88,19.34,126,0,0,1,0
85.0,250.0,20.0,0.0,51.71,1501,308.11,-39.59,8,22,3,100.0,1.52,406,0,1,0,0
47.68,250.0,120.0,64.6,57.59,434,456.24,-62.71,5,5,9,57.97,3.13,181,0,1,0,0
42.49,201.06,64.08,72.81,38.93,2614,460.48,-20.0,5,1,3,45.71,12.39,162,0,0,1,0
74.51,250.0,101.77,0.0,35.23,2325,500.0,-20.0,2,14,12,100.0,0.17,161,0,0,1,0
15.0,250.0,20.0,34.12,95.0,1901,500.0,-20.0,3,4,9,85.26,3.96,56,0,0,1,0
55.39,190.31,120.0,0.0,55.22,48,5.0,-62.32,4,13,3,43.9,2.92,459,0,0,1,0
85.0,240.9,20.0,0.0,41.29,1485,500.0,-67.08,2,25,0,97.56,0.29,42,1,1,0,0
85.0,180.0,32.89,0.0,61.62,3500,20.3,-30.68,11,25,11,18.09,25.0,69,1,0,1,0
17.02,180.38,120.0,80.69,95.0,2358,39.92,-61.5,10,0,2,29.88,13.93,109,1,0,0,1
15.0,250.0,120.0,69.14,83.17,261,283.94,-23.22,3,25,12,40.11,0.75,160,0,1,0,0
47.39,221.52,20.0,0.0,60.77,3047,79.06,-42.85,3,14,3,63.06,6.5,257,0,0,1,0
15.0,180.0,20.0,0.0,71.66,1143,158.09,-76.2,3,9,3,79.1,7.17,150,0,0,1,0
50.65,217.8,20.0,0.0,72.12,1751,6.82,-52.3,6,14,6,77.17,8.65,420,0,0,1,0
15.0,244.79,120.0,0.0,24.77,846,228.7,-44.11,4,25,6,35.08,1.51,206,0,0,1,0
85.0,201.7,120.0,38.23,53.03,2847,63.47,-22.8,10,2,6,32.26,5.88,319,0,0,0,1
15.0,182.19,120.0,43.75,95.0,1451,173.74,-101.55,8,25,9,14.31,2.8,101,0,0,1,0
23.8,210.56,20.0,0.0,85.71,2455,238.92,-33.47,0,14,3,57.31,11.0,23,0,0,0,1
46.86,222.3,61.32,28.73,74.35,1660,18.53,-41.45,2,20,11,48.07,13.21,337,1,0,1,0
21.15,194.48,115.24,30.59,30.75,847,213.52,-20.0,2,6,3,49.75,11.03,301,0,0,1,0
15.0,210.02,20.0,26.47,10.0,715,462.5,-20.0,5,9,3,93.92,3.87,18,0,0,0,1
46.46,192.36,20.0,0.05,18.42,1661,40.24,-20.0,1,3,12,62.5,1.49,135,0,0,1,0
70.27,202.53,20.0,5.61,36.57,2333,144.5,-20.0,8,12,6,23.88,15.11,92,1,0,1,0
58.28,190.47,117.22,0.0,74.06,1217,82.48,-28.72,2,14,12,95.76,10.79,122,0,0,1,0
76.28,239.47,20.0,0.0,66.43,3500,267.26,-20.0,0,6,9,0.0,9.14,67,0,0,0,1
17.67,180.0,20.0,86.32,14.66,1338,225.39,-55.42,6,16,9,94.42,6.32,12,0,0,0,1
38.38,225.77,20.0,0.0,43.61,463,304.66,-20.0,1,12,12,82.83,0.86,66,0,0,1,0
15.0,243.69,120.0,62.34,46.94,3500,190.41,-75.57,3,25,6,70.2,9.81,75,0,0,0,1
17.07,200.26,108.49,0.0,37.1,2202,343.52,-49.38,0,10,3,70.37,7.17,28,0,0,1,0
15.0,209.61,20.0,14.89,34.33,2067,222.83,-20.0,2,10,3,70.81,9.48,168,0,0,1,0
43.23,204.7,95.04,0.0,72.13,992,486.16,-43.68,1,13,3,81.52,0.01,134,0,0,1,0
40.1,250.0,120.0,57.79,82.84,3500,17.32,-76.95,1,25,3,0.0,5.13,24,0,0,1,0
58.86,238.12,64.8,24.29,72.87,860,86.76,-20.0,1,7,6,70.0,6.88,115,0,0,1,0
26.73,237.59,20.0,0.0,21.2,1182,500.0,-20.0,5,2,6,97.01,4.18,21,0,0,1,0
33.67,236.6,20.0,34.88,95.0,1470,443.91,-37.62,1,3,6,89.1,2.01,24,0,0,1,0
53.24,180.0,120.0,10.86,43.08,390,5.0,-20.0,4,13,3,35.19,8.82,126,0,0,0,1
47.77,181.94,120.0,0.0,74.01,2037,500.0,-86.28,1,13,9,64.66,0.51,340,0,1,0,0
54.76,180.0,20.0,9.02,16.33,95,283.62,-20.0,1,15,12,75.59,11.0,36,0,0,1,0
74.03,206.75,20.0,0.0,26.42,3500,422.38,-47.17,1,11,3,100.0,9.37,14,0,0,1,0
29.75,227.13,20.0,74.48,19.6,3500,263.48,-20.0,3,2,9,36.45,5.82,129,0,0,0,1
67.28,200.9,120.0,0.0,86.63,3331,247.71,-51.7,7,21,3,59.55,5.52,156,0,0,1,0
47.94,197.1,89.05,0.0,38.78,3500,304.32,-55.84,2,19,9,100.0,10.17,89,0,0,1,0
55.62,250.0,120.0,0.0,41.28,2250,500.0,-57.51,7,25,6,98.54,7.98,189,0,0,1,0
15.0,204.3,120.0,21.37,57.56,3500,475.57,-41.02,0,22,3,78.21,5.73,197,0,0,1,0
70.6,250.0,20.0,39.51,69.0,3500,500.0,-30.05,7,18,5,36.79,12.31,136,1,0,0,1
68.36,239.71,120.0,0.0,60.71,3500,500.0,-77.9,7,25,3,34.92,6.99,163,0,0,1,0
15.0,240.72,53.16,84.66,85.86,3260,243.3,-78.86,2,2,3,55.03,7.04,79,0,1,0,0
15.0,231.22,20.0,20.51,71.69,1240,39.66,-20.0,1,1,3,89.67,9.7,82,0,0,1,0
34.51,250.0,20.0,4.48,74.64,3500,281.28,-20.0,6,8,12,66.62,11.93,28,0,0,0,1
42.02,250.0,20.0,26.63,77.61,1972,10.88,-20.0,3,16,7,2.45,19.5,142,1,1,0,0
35.79,181.22,104.33,0.0,10.0,2996,45.67,-55.26,0,17,12,97.32,10.03,52,0,0,0,1
15.0,194.11,20.0,0.64,14.05,3500,30.07,-20.0,1,25,12,91.36,13.88,288,0,0,1,0
15.0,211.74,20.0,105.43,69.84,3500,307.64,-20.0,1,2,3,39.9,4.4,142,0,0,0,1
84.22,204.21,20.0,0.0,95.0,265,495.14,-45.23,0,25,9,100.0,5.65,535,0,0,1,0
26.39,202.97,20.0,0.0,81.55,69,145.35,-38.46,0,7,4,36.23,11.2,75,1,1,0,0
85.0,232.94,47.81,28.1,60.82,3500,500.0,-31.87,3,25,9,32.49,12.73,114,0,0,1,0
15.0,186.97,114.67,69.64,84.48,2513,311.11,-36.82,7,7,3,20.63,10.52,159,0,0,1,0
43.91,237.38,88.06,91.78,88.87,1577,418.71,-64.79,12,10,8,44.53,12.07,54,1,0,0,1
61.55,215.93,120.0,31.9,42.07,773,440.18,-109.14,0,0,1,79.38,4.45,258,1,0,1,0
15.0,250.0,110.5,24.67,91.91,3500,166.09,-20.0,1,22,12,86.0,6.26,217,0,0,1,0
26.58,193.65,72.77,0.0,48.51,2329,345.89,-66.93,0,3,6,89.05,13.31,195,0,1,0,0
15.0,222.56,120.0,38.29,24.94,2327,235.44,-58.31,5,17,6,51.99,3.55,36,0,0,1,0
50.31,220.94,25.76,24.72,95.0,2884,117.95,-72.28,4,6,0,22.34,18.52,211,1,0,0,1
15.0,247.14,120.0,3.03,79.73,2264,500.0,-25.88,3,13,6,62.43,2.21,42,0,0,1,0
62.32,180.0,105.73,0.0,35.47,986,340.46,-68.45,4,12,12,69.52,5.24,85,0,0,1,0
62.62,183.43,20.0,10.07,12.1,2674,358.62,-54.37,3,9,9,84.34,2.39,71,0,0,1,0
66.17,197.12,21.64,0.0,65.1,2387,301.42,-43.13,2,11,12,89.74,4.66,114,0,0,1,0
85.0,223.19,120.0,67.2,20.22,3500,197.91,-20.0,11,8,9,92.38,0.84,192,0,0,1,0
31.49,208.52,46.55,0.0,95.0,801,122.7,-20.0,0,1,9,72.4,4.91,28,0,0,0,1
30.16,208.79,26.15,0.0,10.0,81,396.64,-31.83,0,20,12,63.66,2.3,76,0,0,1,0
15.0,203.01,120.0,120.0,13.09,375,429.03,-91.54,2,2,9,20.68,3.12,344,0,0,1,0
15.0,232.86,120.0,120.0,40.13,419,71.81,-22.58,7,6,6,29.49,10.65,123,0,0,1,0
26.4,201.24,20.0,26.36,45.28,3500,500.0,-31.36,6,25,9,76.46,12.41,142,0,0,0,1
38.22,208.59,63.69,0.0,36.87,339,500.0,-73.52,2,25,3,100.0,4.59,205,0,0,1,0
15.0,189.23,20.0,0.0,57.41,2540,449.78,-92.55,3,14,9,68.02,9.04,190,0,0,1,0
66.71,212.79,120.0,0.0,21.15,854,255.78,-86.27,6,12,3,64.99,0.51,344,0,0,1,0
21.14,240.79,57.6,47.56,10.0,821,152.02,-30.07,0,7,9,71.98,2.56,188,0,0,0,1
21.8,247.73,53.79,0.0,70.7,3500,164.85,-20.0,2,10,12,96.49,2.92,234,0,0,0,1
15.0,218.31,120.0,54.41,80.36,97,500.0,-20.0,2,8,9,30.71,4.22,59,0,0,0,1
15.0,183.81,79.58,0.0,30.83,1022,483.33,-64.62,2,25,6,36.14,8.95,288,0,0,1,0
60.67,204.01,120.0,0.0,52.29,702,500.0,-73.5,3,25,6,57.28,0.44,263,0,0,1,0
27.41,228.67,120.0,0.0,73.78,1710,500.0,-54.85,3,25,9,50.58,6.75,176,0,0,1,0
53.3,247.56,84.49,0.0,10.0,1059,257.34,-99.46,11,10,6,85.18,9.41,239,0,0,0,1
15.0,201.55,20.0,41.77,90.04,1306,231.72,-20.0,7,1,6,57.0,11.88,125,0,0,1,0
18.75,229.3,120.0,22.6,82.49,3500,122.54,-36.46,3,25,12,61.13,3.49,44,0,0,1,0
85.0,198.73,20.0,0.0,90.63,3500,371.28,-20.0,0,25,3,75.43,12.49,91,0,0,1,0
15.0,214.0,20.0,37.52,81.67,3500,415.91,-26.13,2,22,9,78.08,7.79,7,0,0,1,0
15.0,235.94,81.44,0.0,29.9,769,186.01,-67.46,2,9,9,50.95,12.79,76,0,0,1,0
15.0,234.72,120.0,0.0,54.34,2558,230.85,-20.0,5,25,12,52.09,7.14,110,0,1,0,0
15.0,207.37,20.0,62.93,43.1,3500,259.69,-30.69,4,8,12,33.03,10.7,144,0,0,0,1
15.0,222.4,117.17,100.99,49.09,646,294.06,-39.08,1,17,6,43.9,4.98,140,0,0,0,1
64.35,250.0,20.0,24.84,10.0,3102,500.0,-20.0,3,15,12,77.9,6.02,70,0,1,0,0
85.0,199.67,20.0,0.0,63.45,3500,81.7,-45.42,3,21,12,42.06,6.31,34,0,0,1,0
43.33,228.73,91.07,58.23,66.78,1236,352.42,-20.0,1,8,6,77.27,1.18,202,0,0,1,0
15.53,206.93,120.0,0.0,58.17,3500,500.0,-53.3,2,2,6,100.0,4.01,170,0,0,1,0
15.0,181.53,20.0,0.0,72.66,2097,148.25,-50.9,1,4,6,63.11,3.37,507,0,0,1,0
15.0,200.67,20.0,2.2,50.43,3194,500.0,-20.0,1,9,6,87.5,12.18,506,0,1,0,0
20.34,180.0,20.0,0.0,43.23,3136,500.0,-20.0,4,17,3,67.76,0.17,2,0,0,0,1
23.13,224.22,120.0,0.0,10.0,2660,500.0,-20.0,1,1,9,76.08,3.91,146,0,0,1,0
15.0,246.71,120.0,104.18,30.45,2106,72.12,-67.33,2,25,3,52.1,1.11,33,0,0,1,0
21.32,180.0,20.0,0.0,36.93,777,500.0,-22.24,0,5,9,82.14,7.27,18,0,0,1,0
15.0,198.04,48.67,12.97,10.0,2594,405.01,-74.58,0,25,3,84.3,3.6,55,0,0,1,0
32.74,200.65,70.64,0.0,60.7,1713,261.87,-87.07,0,2,3,66.15,1.29,69,0,1,0,0
15.0,200.15,59.63,0.0,95.0,1837,93.91,-80.91,3,4,6,59.14,6.68,57,0,0,1,0
44.49,180.0,120.0,0.0,29.43,274,51.87,-110.0,3,25,6,21.29,12.43,186,1,0,0,1
15.0,235.45,120.0,0.0,10.0,3500,395.29,-20.0,3,5,6,92.09,7.35,14,0,1,0,0
53.6,242.78,118.35,46.52,33.68,3500,500.0,-71.07,4,25,3,30.3,7.56,23,0,0,0,1
15.0,218.75,31.12,120.0,59.68,1885,389.19,-70.19,1,8,12,54.35,0.67,45,0,0,0,1
43.08,186.46,118.04,0.0,52.54,886,238.31,-110.0,5,2,3,93.33,4.31,154,0,0,0,1
15.0,240.78,120.0,20.77,54.49,775,236.29,-41.33,8,11,12,70.36,0.24,37,0,0,1,0
41.28,193.79,20.0,0.0,48.53,397,126.6,-54.48,6,19,6,100.0,3.61,138,0,0,0,1
15.0,180.0,20.0,17.58,80.47,1810,123.15,-20.0,0,22,12,28.27,4.98,46,0,0,1,0
78.84,227.02,120.0,0.0,10.0,1182,398.39,-45.18,6,3,9,71.01,1.47,424,0,0,1,0
31.22,182.76,75.65,23.79,56.9,3500,396.84,-91.14,4,14,6,63.48,7.41,401,0,0,1,0
15.0,216.36,20.0,101.96,47.86,3500,353.37,-20.0,2,19,6,46.46,11.02,34,0,0,1,0
19.14,250.0,40.05,31.56,52.38,3500,122.78,-55.69,4,1,6,27.45,13.52,21,0,1,0,0
85.0,200.33,91.77,24.35,19.8,3500,153.65,-22.56,6,16,6,74.55,4.81,204,0,0,0,1
15.0,250.0,120.0,96.1,52.39,252,218.95,-64.04,5,20,9,46.17,2.51,146,0,0,1,0
15.0,186.07,20.0,0.0,81.45,1907,432.93,-20.0,5,3,3,100.0,0.4,211,0,0,1,0
15.0,250.0,120.0,51.51,23.32,3500,466.42,-96.71,3,25,9,86.37,6.23,68,0,0,0,1
15.0,188.37,20.0,44.38,34.88,3500,500.0,-33.95,1,14,12,0.23,16.92,409,0,0,0,1
65.83,186.16,20.0,0.0,55.22,1814,28.33,-65.85,0,3,6,100.0,4.42,435,0,0,0,1
15.0,250.0,120.0,39.81,10.0,1092,221.26,-20.0,4,18,9,57.51,3.57,9,0,0,1,0
43.12,180.0,62.39,16.72,23.55,3500,301.0,-102.26,11,25,3,100.0,3.42,27,0,0,1,0
58.73,224.39,69.85,0.0,10.0,3500,500.0,-42.98,4,25,3,16.87,14.56,259,0,0,0,1
15.0,250.0,81.35,22.46,28.83,1673,165.13,-20.0,8,9,6,59.98,12.65,411,0,1,0,0
15.02,240.27,20.0,56.61,58.0,3500,400.97,-20.0,7,10,3,51.58,8.39,135,0,0,0,1
46.81,188.96,20.0,30.79,75.74,3500,67.66,-20.0,0,11,6,62.69,0.19,50,0,0,0,1
23.01,240.39,120.0,4.55,26.33,2784,231.85,-70.94,3,25,9,53.33,4.72,252,0,0,1,0
15.0,250.0,76.57,96.12,32.52,855,310.85,-33.54,3,15,9,61.27,0.01,95,0,1,0,0
15.0,240.57,44.06,47.81,55.11,1939,6.81,-23.89,0,4,3,51.74,12.01,126,0,1,0,0
52.6,180.0,98.83,0.0,95.0,2134,242.59,-110.0,9,22,12,100.0,12.54,79,0,1,0,0
15.0,205.93,20.0,41.95,30.75,3500,32.77,-20.0,5,12,9,43.08,11.0,161,0,0,0,1
85.0,180.0,20.0,0.0,28.08,2591,423.86,-99.64,5,15,10,56.31,6.49,9,1,0,1,0
61.21,250.0,71.16,0.0,39.76,451,124.96,-75.4,3,7,6,71.37,2.35,436,0,0,0,1
15.0,215.27,99.91,23.42,47.37,2084,32.91,-49.02,4,17,12,74.84,0.25,44,0,0,1,0
46.46,248.33,20.0,8.77,36.06,3500,173.13,-20.0,0,18,3,85.83,17.24,467,0,0,0,1
15.0,181.75,57.73,0.0,62.88,1570,150.19,-30.12,9,11,6,51.2,8.29,51,0,0,1,0
15.0,225.75,20.0,0.0,22.23,3500,304.33,-20.0,4,7,12,98.1,3.13,32,0,1,0,0
16.24,202.58,120.0,0.0,48.4,1633,320.91,-20.0,2,0,3,37.92,5.7,91,0,1,0,0
83.82,210.51,78.15,0.0,10.0,3500,106.62,-34.3,15,8,7,2.97,23.18,221,1,0,1,0
15.0,216.53,120.0,120.0,67.74,854,500.0,-37.84,3,22,3,0.0,7.93,209,0,0,0,1
35.72,229.87,20.0,0.0,95.0,760,117.08,-48.97,5,5,3,73.72,12.4,350,0,0,0,1
17.97,250.0,120.0,61.4,38.37,2543,96.08,-74.15,0,19,9,54.75,2.76,199,0,0,1,0
67.88,214.36,120.0,89.61,49.04,3500,156.17,-20.0,10,21,12,39.32,6.28,356,0,1,0,0
63.35,246.67,120.0,0.0,32.98,2857,489.5,-47.17,3,25,6,78.44,2.56,207,0,0,0,1
15.0,250.0,20.0,33.65,10.0,2450,14.75,-63.51,4,12,9,47.83,13.32,119,0,0,0,1
85.0,182.39,120.0,0.0,10.0,724,11.46,-89.81,3,9,9,73.42,10.64,389,0,0,0,1
15.0,180.0,20.0,0.0,10.0,1174,93.75,-20.0,3,0,9,54.15,3.08,51,0,1,0,0
15.0,210.45,120.0,48.91,22.38,3052,147.26,-108.13,6,13,6,34.75,6.11,20,0,0,1,0
24.98,248.29,82.79,62.06,40.33,3104,311.27,-101.01,1,10,3,92.93,5.35,74,0,1,0,0
24.74,214.65,116.74,0.0,73.88,3500,500.0,-65.87,3,25,12,58.11,6.03,28,0,0,1,0
58.23,210.53,120.0,0.0,34.98,3500,283.44,-108.08,9,20,9,70.72,4.45,62,0,0,0,1
61.26,190.39,85.19,0.0,45.25,3084,500.0,-46.13,2,20,6,70.92,5.65,14,0,0,1,0
59.67,206.58,22.46,42.86,72.88,2715,151.26,-20.0,1,7,9,76.2,5.56,39,0,1,0,0
31.94,182.63,120.0,0.0,55.24,1356,500.0,-100.71,3,25,9,28.44,6.3,111,0,0,1,0
62.64,192.33,20.0,0.0,29.83,322,327.27,-65.57,1,23,12,100.0,6.84,125,0,0,1,0
